response_id,time,subscale,score
R_A5JYMcChIUBrgWJ,before,stress,12
R_b25c1SzzqBXhNlf,after,anxiety,24
R_b25c1SzzqBXhNlf,after,depression,30
R_b25c1SzzqBXhNlf,after,stress,26
R_b25c1SzzqBXhNlf,before,anxiety,20
R_b25c1SzzqBXhNlf,before,depression,34
R_b25c1SzzqBXhNlf,before,stress,20
R_b3OqdK3QYKKuHYd,after,anxiety,4
R_b3OqdK3QYKKuHYd,after,depression,14
R_b3OqdK3QYKKuHYd,after,stress,14
R_b3OqdK3QYKKuHYd,before,anxiety,4
R_b3OqdK3QYKKuHYd,before,depression,2
R_b3OqdK3QYKKuHYd,before,stress,4
R_BDGcUeEGjSpIacN,after,anxiety,16
R_BDGcUeEGjSpIacN,after,depression,34
R_BDGcUeEGjSpIacN,after,stress,28
R_BDGcUeEGjSpIacN,before,anxiety,14
R_BDGcUeEGjSpIacN,before,depression,18
R_BDGcUeEGjSpIacN,before,stress,18
R_BPqFXh1wkgyB1Tz,after,anxiety,0
R_BPqFXh1wkgyB1Tz,after,depression,22
R_BPqFXh1wkgyB1Tz,after,stress,36
R_BPqFXh1wkgyB1Tz,before,anxiety,2
R_BPqFXh1wkgyB1Tz,before,depression,16
R_BPqFXh1wkgyB1Tz,before,stress,18
R_brWqcjWNLR2SR6p,after,anxiety,14
R_brWqcjWNLR2SR6p,after,depression,18
R_brWqcjWNLR2SR6p,after,stress,26
R_brWqcjWNLR2SR6p,before,anxiety,2
R_brWqcjWNLR2SR6p,before,depression,6
R_brWqcjWNLR2SR6p,before,stress,8
R_BSsMj7rx2Tnixot,after,anxiety,6
R_BSsMj7rx2Tnixot,after,depression,18
R_BSsMj7rx2Tnixot,after,stress,10
R_BSsMj7rx2Tnixot,before,anxiety,0
R_BSsMj7rx2Tnixot,before,depression,12
R_BSsMj7rx2Tnixot,before,stress,4
R_BueCPimsWc9Utd7,after,anxiety,2
R_BueCPimsWc9Utd7,after,depression,4
R_BueCPimsWc9Utd7,after,stress,8
R_BueCPimsWc9Utd7,before,anxiety,0
R_BueCPimsWc9Utd7,before,depression,2
R_BueCPimsWc9Utd7,before,stress,8
R_cTISqj1k1d4BAOd,after,anxiety,14
R_cTISqj1k1d4BAOd,after,depression,20
R_cTISqj1k1d4BAOd,after,stress,16
R_cTISqj1k1d4BAOd,before,anxiety,2
R_cTISqj1k1d4BAOd,before,depression,4
R_cTISqj1k1d4BAOd,before,stress,10
R_DejQ8cSCeZ4rekp,after,anxiety,18
R_DejQ8cSCeZ4rekp,after,depression,30
R_DejQ8cSCeZ4rekp,after,stress,20
R_DejQ8cSCeZ4rekp,before,anxiety,10
R_DejQ8cSCeZ4rekp,before,depression,24
R_DejQ8cSCeZ4rekp,before,stress,20
R_Oju76sshryv7YAh,after,anxiety,14
R_Oju76sshryv7YAh,after,depression,36
R_Oju76sshryv7YAh,after,stress,26
R_Oju76sshryv7YAh,before,anxiety,10
R_Oju76sshryv7YAh,before,depression,24
R_Oju76sshryv7YAh,before,stress,26
R_OP7imJenh3QEzHr,after,anxiety,6
R_OP7imJenh3QEzHr,after,depression,42
R_OP7imJenh3QEzHr,after,stress,28
R_OP7imJenh3QEzHr,before,anxiety,10
R_OP7imJenh3QEzHr,before,depression,38
R_OP7imJenh3QEzHr,before,stress,28
R_OPvs1zUpPEvZoEp,after,anxiety,4
R_OPvs1zUpPEvZoEp,after,depression,4
R_OPvs1zUpPEvZoEp,after,stress,2
R_OPvs1zUpPEvZoEp,before,anxiety,4
R_OPvs1zUpPEvZoEp,before,depression,4
R_OPvs1zUpPEvZoEp,before,stress,4
R_p5CA0SZn571DSEN,after,anxiety,12
R_p5CA0SZn571DSEN,after,depression,14
R_p5CA0SZn571DSEN,after,stress,18
R_p5CA0SZn571DSEN,before,anxiety,10
R_p5CA0SZn571DSEN,before,depression,14
R_p5CA0SZn571DSEN,before,stress,6
R_piX57LSmaReTby1,after,anxiety,10
R_piX57LSmaReTby1,after,depression,10
R_piX57LSmaReTby1,after,stress,26
R_piX57LSmaReTby1,before,anxiety,18
R_piX57LSmaReTby1,before,depression,16
R_piX57LSmaReTby1,before,stress,26
R_pJBqW9a6blfxMnn,after,anxiety,2
R_pJBqW9a6blfxMnn,after,depression,8
R_pJBqW9a6blfxMnn,after,stress,2
R_pJBqW9a6blfxMnn,before,anxiety,2
R_pJBqW9a6blfxMnn,before,depression,2
R_pJBqW9a6blfxMnn,before,stress,4
R_R80uXkBmWsWOzfP,after,anxiety,0
R_R80uXkBmWsWOzfP,after,depression,2
R_R80uXkBmWsWOzfP,after,stress,0
R_R80uXkBmWsWOzfP,before,anxiety,2
R_R80uXkBmWsWOzfP,before,depression,0
R_R80uXkBmWsWOzfP,before,stress,10
R_RePvY6Xpy9N1z45,after,anxiety,16
R_RePvY6Xpy9N1z45,after,depression,28
R_RePvY6Xpy9N1z45,after,stress,34
R_RePvY6Xpy9N1z45,before,anxiety,16
R_RePvY6Xpy9N1z45,before,depression,30
R_RePvY6Xpy9N1z45,before,stress,22
R_RLcbhnqjnjLiaVX,after,anxiety,4
R_RLcbhnqjnjLiaVX,after,depression,2
R_RLcbhnqjnjLiaVX,after,stress,8
R_RLcbhnqjnjLiaVX,before,anxiety,6
R_RLcbhnqjnjLiaVX,before,depression,8
R_RLcbhnqjnjLiaVX,before,stress,26
R_RzB3YPB2gpL3ylr,after,anxiety,0
R_RzB3YPB2gpL3ylr,after,depression,0
R_RzB3YPB2gpL3ylr,after,stress,2
R_RzB3YPB2gpL3ylr,before,anxiety,0
R_RzB3YPB2gpL3ylr,before,depression,2
R_RzB3YPB2gpL3ylr,before,stress,0
R_SBupPeUb0kJ7NJL,after,anxiety,22
R_SBupPeUb0kJ7NJL,after,depression,34
R_SBupPeUb0kJ7NJL,after,stress,40
R_SBupPeUb0kJ7NJL,before,anxiety,2
R_SBupPeUb0kJ7NJL,before,depression,4
R_SBupPeUb0kJ7NJL,before,stress,16
R_SIf4380kHiu7wAh,after,anxiety,16
R_SIf4380kHiu7wAh,after,depression,26
R_SIf4380kHiu7wAh,after,stress,16
R_SIf4380kHiu7wAh,before,anxiety,6
R_SIf4380kHiu7wAh,before,depression,12
R_SIf4380kHiu7wAh,before,stress,12
R_SOViMCN9d7ybO8h,after,anxiety,20
R_SOViMCN9d7ybO8h,after,depression,18
R_SOViMCN9d7ybO8h,after,stress,20
R_SOViMCN9d7ybO8h,before,anxiety,10
R_SOViMCN9d7ybO8h,before,depression,14
R_SOViMCN9d7ybO8h,before,stress,8
R_SUcU46CryPkShsR,after,anxiety,18
R_SUcU46CryPkShsR,after,depression,40
R_SUcU46CryPkShsR,after,stress,26
R_SUcU46CryPkShsR,before,anxiety,12
R_SUcU46CryPkShsR,before,depression,24
R_SUcU46CryPkShsR,before,stress,22
R_UoPiHE2v8sEVOJb,after,anxiety,18
R_UoPiHE2v8sEVOJb,after,depression,38
R_UoPiHE2v8sEVOJb,after,stress,32
R_UoPiHE2v8sEVOJb,before,anxiety,16
R_UoPiHE2v8sEVOJb,before,depression,30
R_UoPiHE2v8sEVOJb,before,stress,28
R_upLgg7PndxOE2Vr,after,anxiety,8
R_upLgg7PndxOE2Vr,after,depression,10
R_upLgg7PndxOE2Vr,after,stress,6
R_upLgg7PndxOE2Vr,before,anxiety,8
R_upLgg7PndxOE2Vr,before,depression,18
R_upLgg7PndxOE2Vr,before,stress,14
R_UtoTopbBz0tqPqp,after,anxiety,8
R_UtoTopbBz0tqPqp,after,depression,10
R_UtoTopbBz0tqPqp,after,stress,18
R_UtoTopbBz0tqPqp,before,anxiety,2
R_UtoTopbBz0tqPqp,before,depression,6
R_UtoTopbBz0tqPqp,before,stress,10
R_UuOGjA6wOYIRHUt,after,anxiety,14
R_UuOGjA6wOYIRHUt,after,depression,32
R_UuOGjA6wOYIRHUt,after,stress,24
R_UuOGjA6wOYIRHUt,before,anxiety,8
R_UuOGjA6wOYIRHUt,before,depression,16
R_UuOGjA6wOYIRHUt,before,stress,16
R_WerDtRBiVK6hlnP,after,anxiety,14
R_WerDtRBiVK6hlnP,after,depression,42
R_WerDtRBiVK6hlnP,after,stress,38
R_WerDtRBiVK6hlnP,before,anxiety,8
R_WerDtRBiVK6hlnP,before,depression,38
R_WerDtRBiVK6hlnP,before,stress,26
R_WxPm6DIjeTENfxv,after,anxiety,6
R_WxPm6DIjeTENfxv,after,depression,10
R_WxPm6DIjeTENfxv,after,stress,24
R_WxPm6DIjeTENfxv,before,anxiety,4
R_WxPm6DIjeTENfxv,before,depression,10
R_WxPm6DIjeTENfxv,before,stress,14
R_Xjm191b0NxVNvbz,after,anxiety,8
R_Xjm191b0NxVNvbz,after,depression,30
R_Xjm191b0NxVNvbz,after,stress,24
R_Xjm191b0NxVNvbz,before,anxiety,8
R_Xjm191b0NxVNvbz,before,depression,18
R_Xjm191b0NxVNvbz,before,stress,14
R_Xzj8CbUZRnKEBKV,after,anxiety,14
R_Xzj8CbUZRnKEBKV,after,depression,8
R_Xzj8CbUZRnKEBKV,after,stress,24
R_Xzj8CbUZRnKEBKV,before,anxiety,18
R_Xzj8CbUZRnKEBKV,before,depression,10
R_Xzj8CbUZRnKEBKV,before,stress,28
R_ykakyVymnlCDlQZ,after,anxiety,16
R_ykakyVymnlCDlQZ,after,depression,8
R_ykakyVymnlCDlQZ,after,stress,24
R_ykakyVymnlCDlQZ,before,anxiety,2
R_ykakyVymnlCDlQZ,before,depression,4
R_ykakyVymnlCDlQZ,before,stress,10
R_z7JR0f6BK2Ps1i1,after,anxiety,22
R_z7JR0f6BK2Ps1i1,after,depression,30
R_z7JR0f6BK2Ps1i1,after,stress,28
R_z7JR0f6BK2Ps1i1,before,anxiety,18
R_z7JR0f6BK2Ps1i1,before,depression,20
R_z7JR0f6BK2Ps1i1,before,stress,28
R_Zgzav0hvyZ96c6d,after,anxiety,12
R_Zgzav0hvyZ96c6d,after,depression,14
R_Zgzav0hvyZ96c6d,after,stress,20
R_Zgzav0hvyZ96c6d,before,anxiety,8
R_Zgzav0hvyZ96c6d,before,depression,8
R_Zgzav0hvyZ96c6d,before,stress,18
R_ZmHvxJewc1RDEfT,after,anxiety,4
R_ZmHvxJewc1RDEfT,after,depression,14
R_ZmHvxJewc1RDEfT,after,stress,0
R_ZmHvxJewc1RDEfT,before,anxiety,12
R_ZmHvxJewc1RDEfT,before,depression,0
R_ZmHvxJewc1RDEfT,before,stress,4
R_Zrj2VRi2kmSoAoN,after,anxiety,0
R_Zrj2VRi2kmSoAoN,after,depression,12
R_Zrj2VRi2kmSoAoN,after,stress,10
R_Zrj2VRi2kmSoAoN,before,anxiety,0
R_Zrj2VRi2kmSoAoN,before,depression,10
R_Zrj2VRi2kmSoAoN,before,stress,8
R_ZxG3FMCz1l6uJd7,after,anxiety,0
R_ZxG3FMCz1l6uJd7,after,depression,16
R_ZxG3FMCz1l6uJd7,after,stress,4
R_ZxG3FMCz1l6uJd7,before,anxiety,2
R_ZxG3FMCz1l6uJd7,before,depression,2
R_ZxG3FMCz1l6uJd7,before,stress,4
